180
113 一种网络监测设备 刘智臣;张明;李小刚 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2013-04-09 2013-11-13  收藏 CN203289463U
114 一种新型红外触摸屏光学玻璃系统及触摸检测方法 李友如;张玉芬;陶光勇;彭海军;刘学满;梁骏驰;周文科;唐校兵 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2013-06-20 2013-10-16  收藏 CN103353812A
115 全光纤传感探头绕制装置 袁湘文;翁泽平;李友如;黄德翼;陶令;龙真;胡艳红;向继方;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-20 2013-07-17  收藏 CN203070044U
116 一种耐压型光纤耦合器 徐栋;翁泽平;李友如;黄德翼;陶令;龙真;袁湘文;胡艳红;向继方;石滔;孟庆鑫;赵琢;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-18 2013-07-17  收藏 CN203069845U
117 一种光纤光栅式压力传感器 向继方;翁泽平;李友如;陶令;龙真;袁湘文;胡艳红;向继方;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-12 2013-07-17  收藏 CN203069301U
118 一种液晶显示器背光源 李友如;陶光勇;张玉芬;刘学满;梁骏驰;彭海军;胡单 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2012-12-26 2013-07-17  收藏 CN203068300U
119 双热备服务器系统 龙建;孙文德;刘学文;李明;杨剑 长沙湘计海盾科技有限公司;湖南长城信息金融设备有限责任公司;长城信息产业股份有限公司 中国专利 2012-12-30 2013-07-17  收藏 CN203070274U
120 一种多功能光学视窗 李友如;陶光勇;张玉芬;刘学满;梁骏驰;彭海军;胡单 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2012-12-26 2013-07-17  收藏 CN203069929U
180
121 一种冷板启拔装置 向继方;翁泽平;李友如;黄德翼;陶令;龙真;袁湘文;胡艳红;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-19 2013-07-17  收藏 CN203072283U
122 一种冗余式交换机 刘智臣;薛利民;李小刚 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2013-01-31 2013-07-17  收藏 CN203071960U
123 一种智能可调光源装置 孟庆鑫;翁泽平;李友如;黄德翼;陶令;龙真;袁湘文;胡艳红;向继方;石滔;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-18 2013-06-26  收藏 CN203026791U
124 一种整体浇注局部充油式全光纤线列阵 赵琢;翁泽平;李友如;黄德翼;陶令;龙真;袁湘文;胡艳红;向继方;石滔;孟庆鑫;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-17 2013-05-15  收藏 CN202938904U
125 全光纤传感探头绕制装置及绕制方法 袁湘文;翁泽平;李友如;黄德翼;陶令;龙真;胡艳红;向继方;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-20 2013-05-01  收藏 CN103076758A
126 双热备服务器系统 龙建;孙文德;刘学文;李明;杨剑 长沙湘计海盾科技有限公司;湖南长城信息金融设备有限责任公司;长城信息产业股份有限公司 中国专利 2012-12-30 2013-04-24  收藏 CN103064769A
127 一种空间用液晶显示器的显示驱动电路 翁泽平;夏利锋;刘学满;胡单;李友如;梁骏驰;陶光勇;张玉芬;彭海军 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2012-12-26 2013-04-17  收藏 CN103050105A
128 一种光纤光栅温度/湿度传感器 黄德翼;翁泽平;李友如;陶令;龙真;袁湘文;胡艳红;向继方;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-11-13 2013-04-10  收藏 CN202869694U
129 一种工程机械专用控制器 邓子畏;张盼;彭细;许野 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2012-11-13 2013-04-10  收藏 CN202870513U
130 一种探测基阵负压成阵装置 向继方;翁泽平;李友如;黄德翼;陶令;龙真;袁湘文;胡艳红;石滔;孟庆鑫;赵琢;徐栋;王永;蒋思思;李强;胡雄凯;吴聪 长城信息产业股份有限公司;长沙湘计海盾科技有限公司;湖南海盾光纤传感技术工程实验室有限公司 中国专利 2012-12-11 2013-03-20  收藏 CN102980649A
131 一种LED背光模组 肖小月;刘学文;刘志德;肖龙腾;刘毅;胡单 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2011-12-30 2012-08-08  收藏 CN202371599U
132 一种工程机械智能仪表显示器 翁泽平;夏利锋;邓子畏;胡单;陶光勇;刘学满;唐校兵;梁骏驰;朱大可;张盼;彭细;许野 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2011-12-30 2012-08-08  收藏 CN202373272U
133 一种无键位冲突键盘 郑汉滔;郭兴;郭冀平;张芷铭;张宝阳;陈桂勇;周航远;潘长丰;李明 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-30 2012-04-11  收藏 CN202189321U
134 用于恶劣环境的笔记本电脑 郭兴;周治;肖少友;赵先林;郑汉滔;潘长丰;李明 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-30 2012-03-28  收藏 CN202177847U
135 一种抗恶劣环境高亮显示器 欧阳敏;罗成;柯石求;舒碧湘;李明;程天 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-30 2012-03-14  收藏 CN202167199U
136 一种滑动限位座椅 李明;罗成;舒碧湘;程天;张荣;郭兴 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-20 2011-12-21  收藏 CN202077891U
137 一种加固型光学膜组件 夏利锋;李友如;彭海军;陶光勇;张志先;胡单 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-20 2011-12-21  收藏 CN202083859U
138 一种滑动限位座椅 罗成;李明;舒碧湘;程天;张荣;郭兴 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2011-06-20 2011-11-23  收藏 CN102247059A
139 夜视兼容背光装置 陶光勇;彭海军;胡单;夏利锋 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-08-23 2011-02-09  收藏 CN201739870U
140 一种模块化通用电源板 潘长丰;汪召;舒碧湘;程天;李明 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-07-27 2011-02-02  收藏 CN201732783U
180
141 具有嵌入式灯条的液晶显示背光装置 陶光勇;胡单;李友如;夏利锋;朱大可;彭海军 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-06-30 2011-01-26  收藏 CN201724158U
142 一种直流抗浪涌电路 汪召;舒碧湘;潘长丰;李明;程天;郭冀平 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-07-27 2011-01-26  收藏 CN201726130U
143 一种闪存启动装置 汤翔;陈和平;胡单 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-04-28 2010-12-29  收藏 CN201689685U
144 一种基于航空总线ARINC429协议的通讯装置 汤翔;高军;陈和平;胡单;康凯平;李鼎;陈桂勇 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2010-03-31 2010-11-03  收藏 CN201623726U
145 LED侧光背光装置 胡元刚;肖小月;肖永超;徐杰 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-30 2010-09-22  收藏 CN201589139U
146 一种防形变柔性透明加热膜 肖海珍;胡单;李友如;朱大可 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-30 2010-09-22  收藏 CN201590912U
147 LCD背光驱动装置 胡元刚;肖小月;肖永超;徐杰 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-30 2010-09-22  收藏 CN201590921U
148 一种高效率、均匀温度场复式加热的液晶显示器 陶光勇;胡单;梁骏驰;李友如;夏利锋;梁瑞头;刘学满 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-30 2010-09-01  收藏 CN201569825U
149 一种LCD面板/玻璃板结合结构 肖海珍;张玉芬;胡单;张志先;夏利锋;李友如;朱大可 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-25 2010-09-01  收藏 CN201569830U
150 一种平显液晶像源显示器 陶光勇;胡单;陶令;刘学满;冯柳柳;梁骏驰;夏利锋;李友如;肖海珍 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2009-12-25 2010-08-25  收藏 CN201562441U
151 一种光纤连接器 夏显忠;孙文德;黄志亮 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2008-10-23 2009-07-08  收藏 CN201269937
152 高集成嵌入式图形显示驱动装置 夏显忠;陈军;高军;谷志军;陈和平;李旭勇;康凯平;黄江峰;汤翔;李鼎 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2008-09-28 2009-07-01  收藏 CN201266388
153 液晶显示器用白光LED背光装置 夏显忠;夏利锋;陶光勇;李友如;聂佳力;彭宏程;杨军;梁骏驰;谭晖晖 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-07-07 2009-05-20  收藏 CN201242641
154 一种基于RAM器件的高速率存储设备 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2009-05-06  收藏 CN201233727
155 一种铝或铝合金制品表面的复合氧化工艺 夏显忠;孙文德;黄志亮 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2008-11-07 2009-04-08  收藏 CN101403117
156 一种刀片式多计算机系统 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2009-04-08  收藏 CN201218922
157 一种智能型计算机外部设备接口切换控制器 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2009-04-08  收藏 CN201218931
158 一种高速高可靠性电子器件存储设备 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2009-04-08  收藏 CN201219033
159 嵌入式图形显示驱动装置 夏显忠;陈军;高军;谷志军;陈和平;李旭勇;康凯平;黄江峰;汤翔;李鼎 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2008-09-29 2009-02-11  收藏 CN101364301
160 基于OpenGL的三维图形显示迭加装置 夏显忠;陈军;高军;陈和平;李旭勇;康凯平;谷志军;冯春;黄江峰;李鼎 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-02-19 2008-12-03  收藏 CN201159911
180
161 一种图形显示控制装置 夏显忠;陈军;高军;陈和平;李旭勇;康凯平;谷志军;冯春;黄江峰;李鼎 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2007-12-29 2008-11-05  收藏 CN201146022
162 一种刀片式多计算机系统 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2008-10-15  收藏 CN101286078
163 一种智能型计算机外部设备接口切换控制器 孙文德 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2008-06-06 2008-10-15  收藏 CN101286095
164 基于OpenGL的三维图形显示迭加装置 夏显忠;陈军;高军;陈和平;李旭勇;康凯平;谷志军;冯春;黄江峰;李鼎 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2007-12-29 2008-07-09  收藏 CN101216931
165 多功能模块化接入路由器 夏显忠;孙文德;胡小龙;李迅;刘学文;孙春伟;陈超杰;王浩 长沙湘计海盾科技有限公司 中国专利 2006-02-24 2007-06-06  收藏 CN2909704
166 单板集成化路由器 夏显忠;孙文德;胡小龙;李迅;刘学文;孙春伟;陈超杰;王浩 长沙湘计海盾科技有限公司 中国专利 2006-02-24 2007-04-18  收藏 CN2891496
167 在显示器上实现多画中画显示的装置 胡元刚;潘旭亮;戴侃;胡彬 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2005-12-31 2007-01-24  收藏 CN2862534
168 网络连接器 夏显忠;孙文德;黄志亮 长沙湘计海盾科技有限公司;长城信息产业股份有限公司 中国专利 2005-09-29 2006-12-13  收藏 CN2847590
169 加固型液晶显示屏 曹建明;夏显忠;夏利锋;彭宏程;梁骏驰;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-03-15 2006-10-11  收藏 CN2826473
170 在显示器上实现多画中画显示的方法及其装置 胡元刚;潘旭亮;戴侃;胡彬 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2005-12-30 2006-08-02  收藏 CN1812519
171 用于液晶显示器的BIT控制器 夏显忠;曹建明;夏利锋;彭宏程;谢剑斌;梁骏驰;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-01-10 2006-07-19  收藏 CN2798108
172 液晶显示器检测仪 胡元刚;刘志德;戴侃;胡彬 长城信息产业股份有限公司;长沙湘计海盾科技有限公司 中国专利 2005-12-30 2006-07-12  收藏 CN1800922
173 计算机工作环境监控装置 胡元刚;夏显忠;潘旭亮;戴侃;刘志德;胡彬 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-02-03 2006-06-21  收藏 CN2789837
174 用于液晶显示器的高性能背光模组 胡元刚;夏显忠;刘志德;潘旭亮;戴侃;胡彬 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-01-31 2006-05-24  收藏 CN2783371
175 一种可适应真空环境的液晶显示器 夏显忠;曹建明;夏利锋;彭宏程;梁骏驰;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-02-28 2006-05-24  收藏 CN2783372
176 一种可适应低气压环境的液晶显示器 夏显忠;曹建明;夏利锋;彭宏程;梁骏驰;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-02-28 2006-04-05  收藏 CN2769935
177 可实现红外夜视兼容的液晶显示器背光模组 谢剑斌;夏显忠;夏利锋;梁骏驰;彭宏程;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-01-07 2006-02-15  收藏 CN2758817
178 计算机工作环境监控装置 胡元刚;夏显忠;潘旭亮;戴侃;刘志德;胡彬 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-01-31 2005-11-23  收藏 CN1700184
179 用于液晶显示器的BIT控制器 谢剑斌;夏显忠;夏利锋;彭宏程;梁骏驰;陶令;聂佳力;曾沁 长沙湘计海盾科技有限公司;湖南计算机股份有限公司 中国专利 2005-01-07 2005-06-29  收藏 CN1632856
180 带柔性透明加热膜的液晶显示屏 胡元刚;谭永祥;刘绍军;潘长丰;刘志德;;欧铁辉;李姣;姚学峰;廖侃 长沙湘计海盾科技有限公司 中国专利 2003-05-23 2004-06-30  收藏 CN2622732
